engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,RUL_CLIPPED
2,1,-1.039354530935086,-1.1114506481072253,0.34569439237014693,1.0772312268583593,1.0581110792785609,1.0222875942760872,0.9728083977898294,1.1056010066777342,1.1082802384079322,1.1112103174397356,0.8001061906406122,0.9926950017405691,1.0277186264314189,0.848661838696049,1.1109014316804742,0.3443003090235944,0.5578450339504125,-0.9406423592352153,0.9626021052399262,1.0080351623589792,0.8006363543606383,0.3456943923701463,1.1179131227812062,1.1085565080926887,253,252,125
2,2,-1.039372674919003,-1.1114506481072253,0.34569439237014693,1.0772312268583593,1.0468140211905093,0.9463068109047318,0.9943759692073193,1.1056010066777342,1.1082802384079322,1.113391388702154,0.8005977654947899,0.9974718897118683,1.0277186264314189,0.8194740770280976,1.1134580307603472,0.3451103962074084,0.6239428816657189,-0.868557438990371,0.9626021052399262,0.9758033313424083,0.8006363543606383,0.3456943923701463,1.1110744878419923,1.1241567810238797,253,251,125
2,3,-1.0396024987152868,-1.1109072233153199,0.34569439237014693,1.0772312268583593,1.0456372443063384,0.9881047028707116,0.9567427578563917,1.1056010066777342,1.1067290640299046,1.1112677140519045,0.8003870905572843,0.9954170272884629,1.0277186264314189,0.8953622573647751,1.1132754165403564,0.34439031871068665,0.5128290513600612,-0.9123137835670382,0.9626021052399262,1.0080351623589792,0.8006363543606383,0.3456943923701463,1.108509999739787,1.1119330055216317,253,250,125
2,4,-1.0392638110155001,-1.1133526348788945,0.34569439237014693,1.0772312268583593,1.0508150625966957,0.9508758112410937,0.9568894760292997,1.1056010066777342,1.1082802384079322,1.109144039401655,0.8001061906406122,0.9967513535374298,1.0277186264314189,0.8544993910296406,1.1082230897872747,0.3443003090235944,0.6234468377804262,-0.8996789728230143,0.9626021052399262,0.9113396693092665,0.8006363543606383,0.3456943923701463,1.101671364800573,1.1102376333948627,253,249,125
2,5,-1.0395420187688964,-1.1125374976910363,0.34569439237014693,1.0772312268583593,1.0529332609882034,0.9885277584574115,0.9877002923400017,1.1056010066777342,1.1082802384079322,1.1123582496831141,0.8001061906406122,0.9846623577217875,1.0277186264314189,0.7669361060257821,1.1112666601204564,0.3442102993365062,0.5717342627386184,-0.9178996998959733,0.9626021052399262,0.9758033313424083,0.8006363543606383,0.3456943923701463,1.1341548807618393,1.1164777425673393,253,248,125
2,6,-1.0396327386884823,-1.111722360503178,0.34569439237014693,1.0772312268583593,1.0534039717418717,0.9842125914730695,0.9829319517204876,1.1056010066777342,1.1082802384079322,1.1118990767857626,0.8005977654947899,1.0087336032531524,1.0277186264314189,0.8282304055284818,1.11266670247372,0.3443003090235944,0.5729743724518557,-0.862838524653602,0.9626021052399262,1.0080351623589792,0.8006363543606383,0.3456943923701463,1.1256065870878222,1.1267781967493034,253,247,125
2,7,-1.0392517150262222,-1.1133526348788945,0.34569439237014693,1.0772312268583593,1.0668192282214335,0.9491835888942924,0.9701674706774827,1.1056010066777342,1.1082802384079322,1.1092588326259927,0.8001764156197818,0.9683568909594097,1.0277186264314189,0.8399055101956648,1.1109014316804742,0.3444803283977748,0.5909559632937287,-0.8720153871939972,0.9626021052399262,0.9758033313424083,0.8006363543606383,0.3456943923701463,1.1187679521486078,1.1123034229610937,253,246,125
2,8,-1.0395299227796184,-1.1119940728991309,0.34569439237014693,1.0772312268583593,1.0592878561627317,1.0395482622134549,0.9944493282937733,1.1056010066777342,1.1082802384079322,1.1126452327439582,0.8005275405156204,0.9976586953867229,1.0277186264314189,0.7961238676937336,1.11199711700042,0.3442102993365062,0.49497147148951415,-0.8966200186428827,0.9626021052399262,0.9435715003258374,0.8006363543606383,0.3456943923701463,1.1170582934138047,1.11690514730518,253,245,125
2,9,-1.0395843547313697,-1.1111789357112727,0.34569439237014693,1.0772312268583593,1.0529332609882034,0.9302306986101235,0.9872601378212761,1.1056010066777342,1.1067290640299046,1.1094884190746688,0.8004573155364539,0.9893858726431317,1.0277186264314189,0.9128749143655477,1.1095013893272112,0.34466034777195526,0.481578286586601,-0.903136921026643,0.9626021052399262,1.0080351623589792,0.8006363543606383,0.3456943923701463,1.108509999739787,1.1231025160038721,253,244,125
2,10,-1.0395238747849793,-1.1125374976910363,0.34569439237014693,1.0772312268583593,1.0456372443063384,1.0156879271235644,1.0231327310973082,1.1056010066777342,1.1082802384079322,1.1129322158048025,0.8000359656614457,1.008066440128669,1.0277186264314189,0.8194740770280976,1.1139450020136559,0.34466034777195526,0.5752065699356782,-0.8629715226614335,0.9626021052399262,1.04026699337555,0.8006363543606383,0.3456943923701463,1.1238969283530185,1.1187144940287062,253,243,125
2,11,-1.0396690266563164,-1.1122657852950835,0.34569439237014693,1.0772312268583593,1.0484615088283513,0.9682210902958013,0.9074454517592688,1.1056010066777342,1.1082802384079322,1.10782391732177,0.8002466405989482,0.9816734669240994,1.0277186264314189,0.8399055101956648,1.1126058310670566,0.34466034777195526,0.5144411939872652,-0.8822562337970469,0.9626021052399262,0.9435715003258374,0.8006363543606383,0.3456943923701463,1.1153486346790007,1.1056216622261819,253,242,125
2,12,-1.0393605789297249,-1.1111789357112727,0.34569439237014693,1.0772312268583593,1.0496382857125222,1.0057884263947792,0.9592369667958289,1.1056010066777342,1.1067290640299046,1.1100049885841885,0.8004573155364539,0.9831412257979659,1.0277186264314189,0.8544993910296406,1.1112666601204564,0.3443003090235944,0.5076205905644826,-0.9007429568856687,0.9626021052399262,0.9758033313424083,0.8006363543606383,0.3456943923701463,1.1179131227812062,1.1214783780000772,253,241,125
2,13,-1.0394694428332278,-1.111722360503178,0.34569439237014693,1.0772312268583593,1.0501089964661905,1.0140803158941032,0.9971636144925741,1.1056010066777342,1.1082802384079322,1.1092588326259927,0.8003168655781179,1.0047039379812717,1.0277186264314189,0.7873675391933472,1.1100492319871835,0.3443003090235944,0.5382513004813355,-0.8903691122747877,0.9626021052399262,0.9758033313424083,0.8006363543606383,0.3456943923701463,1.108509999739787,1.1042112265913067,253,240,125
