engine_id,cycle,op_setting_1,op_setting_2,op_setting_3,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,sensor_15,sensor_16,sensor_17,sensor_18,sensor_19,sensor_20,sensor_21,max_cycle,RUL,RUL_CLIPPED
1,1,1.5008939373853014,1.1701183407078644,0.34569439237014693,-1.3437195074234654,-1.1236332639762943,-1.0466234469225533,-1.0865278771483067,-1.4040186566606394,-1.35498467390056,-1.277981060703082,-0.4363450175717552,-0.9795192538075298,-1.012387612186869,-0.7362336198738051,-1.273918538587356,0.34466034777195526,-0.1794001905664736,0.37244697208831185,-1.0388508341676155,-0.9903383606684139,-0.43454614130664293,0.3456943923701463,-1.311511939374584,-1.3122354333886725,321,320,125
1,2,0.1701597249498729,0.7902644111659454,0.34569439237014693,0.17418078328479494,0.203535705992869,0.08868852554609252,-0.1726937371901866,-0.1292912086157513,-0.12800574088039782,-0.16023943532583615,0.3487702495273677,0.09402627306132509,-0.5902966662658434,-0.07950898234485995,-0.16112835336947334,0.3423200959076096,-0.5353116782642795,0.18332380495146755,-1.0388508341676155,0.008848400845282633,0.3514790832088997,0.3456943923701463,-0.1361215591971695,-0.13143011733117302,321,319,125
1,3,1.5008274094442717,1.172563752271439,0.34569439237014693,-1.3437195074234654,-1.140814206485203,-1.0492463915600958,-1.0563039335292381,-1.4040186566606394,-1.3565358482785876,-1.2732745385052318,-0.4359236676967471,-0.9918751148729616,-1.012387612186869,-0.7449899483741913,-1.2748924810939741,0.3444803283977748,-0.28121319802288536,0.4618216333512922,-1.0388508341676155,-1.0225701916849848,-0.43454614130664293,0.3456943923701463,-1.3234795505182084,-1.3044994076337535,321,318,125
1,4,1.500597585647988,1.1701183407078644,0.34569439237014693,-1.3437195074234654,-1.146698090906063,-1.0651532816200222,-1.049114743056741,-1.4040186566606394,-1.35498467390056,-1.27442247074861,-0.4362045676134192,-0.976770541734656,-0.9420391212000312,-0.7391523960405998,-1.2737967957740286,0.34493037683322797,-0.1642708520650305,0.3769689043545925,-1.0388508341676155,-1.0548020227015555,-0.43454614130664293,0.3456943923701463,-1.318350574313798,-1.305026540143757,321,317,125
1,5,0.4728195206718284,0.5742530563835234,-2.892728438965434,-0.7673183145457231,-1.4432458657174028,-1.7928935018617,-1.668558869074753,-0.6682384752523768,-0.843097129151314,-1.062973351518366,-2.5194987996136557,-1.8238275311038603,-1.5751755400815686,-2.2569160027741626,-1.0649469995111023,-2.8948783002950087,-2.771601524136953,2.371540027808347,-1.0388508341676155,-1.796134136082685,-2.51891660274518,-2.892728438965434,-1.0200151250905851,-0.9833617344447365,321,316,125
1,6,1.0772137689359649,1.1701183407078644,0.34569439237014693,-1.1978117938329766,-1.0038373771675857,-0.9667505521535575,-1.0565973698750541,-1.036128565956508,-1.0028680900881999,-0.9539197883974474,-0.3597295652993819,-0.9029823001667845,-0.9420391212000312,-0.8092030240436878,-0.9566567670564985,0.34358023152687267,-0.43647493411962374,0.37390995017446077,-1.0388508341676155,-0.9903383606684139,-0.35734723532743784,0.3456943923701463,-0.9447901407592306,-0.9505512974031542,321,315,125
1,7,-1.0394452508546717,-1.1119940728991309,0.34569439237014693,1.0772312268583593,1.04516653355267,0.9843818137077495,0.9745690158647268,1.1056010066777342,1.1082802384079322,1.104494913815974,0.8000359656614457,0.9930952996152582,1.0277186264314189,0.7961238676937336,1.1043273197608023,0.3437602509010531,0.4789740561888117,-0.874409351334969,0.9626021052399262,0.9758033313424083,0.8006363543606383,0.3456943923701463,1.108509999739787,1.1226608644414366,321,314,125
1,8,1.5004826737498462,1.1701183407078644,0.34569439237014693,-1.3437195074234654,-1.138460652716861,-1.0404468353567302,-1.1023734398223823,-1.4040186566606394,-1.3565358482785876,-1.2793011827829668,-0.4359236676967471,-0.9903006098991802,-1.012387612186869,-0.7625026053749618,-1.2747098668739831,0.3444803283977748,-0.16501491789297515,0.4181982867824564,-1.0388508341676155,-1.0225701916849848,-0.43454614130664293,0.3456943923701463,-1.3174957449463962,-1.3248153795057882,321,313,125
1,9,1.500694353562213,1.1701183407078644,0.34569439237014693,-1.3437195074234654,-1.1266928838751413,-1.0515308917282769,-1.1691302084955686,-1.4040186566606394,-1.35498467390056,-1.2741928842999344,-0.4360641176550831,-0.9888862240752784,-0.9420391212000312,-0.8092030240436878,-1.2747098668739831,0.34475035745904753,-0.22528424995608423,0.3789638744720698,-1.0388508341676155,-1.0548020227015555,-0.43454614130664293,0.3456943923701463,-1.310657110007182,-1.32099723051441,321,312,125
1,10,0.4725534089077102,0.5769701803430507,-2.892728438965434,-0.7673183145457231,-1.4373619812965428,-1.8209843928185925,-1.611485499813501,-0.6682384752523768,-0.841545954773286,-1.0636621108643929,-2.5194285746344875,-1.7947659054013592,-1.5048270490947318,-2.3269666307772487,-1.0651296137310933,-2.8944282518595554,-2.7268335634892535,2.4746134838780036,-1.0388508341676155,-1.796134136082685,-2.51891660274518,-2.892728438965434,-0.9935154147011307,-0.9924084680623676,321,311,125
